Date,Price,Open,High,Low,Change %
"Feb 26, 2004",395.38,396.12,395.38,395.38,-0.11%
"Feb 25, 2004",395.8,403.85,395.8,395.8,-2.06%
"Feb 24, 2004",404.12,398.88,404.12,404.12,1.31%
"Feb 23, 2004",398.9,398.1,398.9,398.9,0.32%
"Feb 20, 2004",397.62,410.88,397.62,397.62,-2.99%
"Feb 19, 2004",409.88,410.88,409.88,409.88,-0.18%
"Feb 18, 2004",410.62,415.62,410.62,410.62,-1.20%
"Feb 17, 2004",415.62,411.48,415.62,415.62,0.93%
"Feb 16, 2004",411.8,410.4,411.8,411.8,0.39%
"Feb 13, 2004",410.2,412.35,410.2,410.2,-0.56%
"Feb 12, 2004",412.5,411.6,412.5,412.5,0.21%
"Feb 11, 2004",411.62,406.12,411.62,411.62,1.26%
"Feb 10, 2004",406.5,406.9,406.5,406.5,-0.09%
"Feb 09, 2004",406.88,402.38,406.88,406.88,0.89%
"Feb 06, 2004",403.3,397.75,403.3,403.3,1.51%
"Feb 05, 2004",397.3,400.8,397.3,397.3,-0.89%
"Feb 04, 2004",400.88,400.12,400.88,400.88,0.32%
"Feb 03, 2004",399.62,398.62,399.62,399.62,0.31%
"Feb 02, 2004",398.38,402.38,398.38,398.38,-1.04%
"Jan 30, 2004",402.57,399.88,402.57,402.57,0.67%
"Jan 29, 2004",399.88,409.38,399.88,399.88,-2.56%
"Jan 28, 2004",410.38,410.12,410.38,410.38,0.00%
"Jan 27, 2004",410.38,404.12,410.38,410.38,1.61%
"Jan 26, 2004",403.88,407.62,403.88,403.88,-1.05%
"Jan 23, 2004",408.18,410.12,408.18,408.18,-0.35%
"Jan 22, 2004",409.62,410.98,409.62,409.62,-0.26%
"Jan 21, 2004",410.7,412.55,410.7,410.7,-0.53%
"Jan 20, 2004",412.88,406.88,412.88,412.88,1.38%
"Jan 19, 2004",407.25,407.5,407.25,407.25,0.17%
"Jan 16, 2004",406.57,409.38,406.57,406.57,-0.50%
"Jan 15, 2004",408.62,419.88,408.62,408.62,-2.57%
"Jan 14, 2004",419.38,424.38,419.38,419.38,-1.12%
"Jan 13, 2004",424.12,424.62,424.12,424.12,-0.18%
"Jan 12, 2004",424.88,426.62,424.88,424.88,-0.40%
"Jan 09, 2004",426.6,423.6,426.6,426.6,0.64%
"Jan 08, 2004",423.88,420.62,423.88,423.88,0.83%
"Jan 07, 2004",420.38,422.12,420.38,420.38,-0.47%
"Jan 06, 2004",422.38,423.68,422.38,422.38,-0.29%
"Jan 05, 2004",423.62,416.12,423.62,423.62,2.05%
"Jan 02, 2004",415.12,415.38,415.12,415.12,0.02%
"Dec 31, 2003",415.05,416.35,415.05,415.05,-0.32%
"Dec 30, 2003",416.38,414.57,416.38,416.38,0.39%
"Dec 29, 2003",414.77,411.88,414.77,414.77,0.57%
"Dec 26, 2003",412.4,413.15,412.4,412.4,0.10%
"Dec 25, 2003",412,412.05,412,412,0.00%
"Dec 24, 2003",412,411.6,412,412,0.27%
"Dec 23, 2003",410.88,409.98,410.88,410.88,0.19%
"Dec 22, 2003",410.12,408.62,410.12,410.12,0.19%
"Dec 19, 2003",409.35,410.65,409.35,409.35,-0.34%
"Dec 18, 2003",410.75,412.5,410.75,410.75,-0.45%
"Dec 17, 2003",412.62,407.88,412.62,412.62,1.29%
"Dec 16, 2003",407.38,410.38,407.38,407.38,-0.49%
"Dec 15, 2003",409.38,408.38,409.38,409.38,0.06%
"Dec 12, 2003",409.15,405.15,409.15,409.15,0.99%
"Dec 11, 2003",405.12,404.88,405.12,405.12,-0.10%
"Dec 10, 2003",405.52,408.48,405.52,405.52,-0.70%
"Dec 09, 2003",408.38,406.38,408.38,408.38,0.31%
"Dec 08, 2003",407.12,406.18,407.12,407.12,0.19%
"Dec 05, 2003",406.35,402.25,406.35,406.35,0.86%
"Dec 04, 2003",402.88,404.38,402.88,402.88,-0.44%
"Dec 03, 2003",404.65,403.75,404.65,404.65,0.35%
"Dec 02, 2003",403.25,402.25,403.25,403.25,-0.03%
"Dec 01, 2003",403.38,398.62,403.38,403.38,1.38%
"Nov 28, 2003",397.88,395.38,397.88,397.88,0.68%
"Nov 27, 2003",395.2,396,395.2,395.2,-0.36%
"Nov 26, 2003",396.62,391.38,396.62,396.62,1.37%
"Nov 25, 2003",391.25,391.9,391.25,391.25,-0.06%
"Nov 24, 2003",391.5,396.25,391.5,391.5,-1.19%
"Nov 21, 2003",396.2,394.65,396.2,396.2,0.42%
"Nov 20, 2003",394.55,394.95,394.55,394.55,-0.05%
"Nov 19, 2003",394.75,398.75,394.75,394.75,-0.94%
"Nov 18, 2003",398.5,390.75,398.5,398.5,2.11%
"Nov 17, 2003",390.25,399,390.25,390.25,-1.85%
"Nov 14, 2003",397.62,394.88,397.62,397.62,0.75%
"Nov 13, 2003",394.65,394.25,394.65,394.65,0.15%
"Nov 12, 2003",394.05,388.1,394.05,394.05,1.64%
"Nov 11, 2003",387.7,385.75,387.7,387.7,0.32%
"Nov 10, 2003",386.45,383.25,386.45,386.45,0.87%
"Nov 07, 2003",383.12,380.38,383.12,383.12,0.83%
"Nov 06, 2003",379.95,382,379.95,379.95,-0.41%
"Nov 05, 2003",381.52,380.02,381.52,381.52,0.51%
"Nov 04, 2003",379.6,377.45,379.6,379.6,0.66%
"Nov 03, 2003",377.1,384.6,377.1,377.1,-1.90%
"Oct 31, 2003",384.4,383.4,384.4,384.4,0.23%
"Oct 30, 2003",383.5,385.75,383.5,383.5,-0.79%
"Oct 29, 2003",386.55,383,386.55,386.55,0.97%
"Oct 28, 2003",382.85,388.25,382.85,382.85,-1.30%
"Oct 27, 2003",387.9,388.25,387.9,387.9,-0.21%
"Oct 24, 2003",388.7,384.65,388.7,388.7,1.03%
"Oct 23, 2003",384.75,384.55,384.75,384.75,-0.29%
"Oct 22, 2003",385.85,380.65,385.85,385.85,1.21%
"Oct 21, 2003",381.25,373.25,381.25,381.25,2.12%
"Oct 20, 2003",373.35,372.55,373.35,373.35,0.45%
"Oct 17, 2003",371.68,372.18,371.68,371.68,-0.01%
"Oct 16, 2003",371.7,372.85,371.7,371.7,-0.39%
"Oct 15, 2003",373.15,375.75,373.15,373.15,-0.60%
"Oct 14, 2003",375.4,374.3,375.4,375.4,0.20%
"Oct 13, 2003",374.65,373.6,374.65,374.65,0.28%
"Oct 10, 2003",373.62,370.38,373.62,373.62,0.98%
"Oct 09, 2003",370,375.7,370,370,-1.39%
"Oct 08, 2003",375.2,376.85,375.2,375.2,-0.35%
"Oct 07, 2003",376.5,373,376.5,376.5,0.95%
"Oct 06, 2003",372.95,371.5,372.95,372.95,0.88%
"Oct 03, 2003",369.7,383.35,369.7,369.7,-3.42%
"Oct 02, 2003",382.8,385.2,382.8,382.8,-0.46%
"Oct 01, 2003",384.57,385.07,384.57,384.57,-0.18%
"Sep 30, 2003",385.25,383,385.25,385.25,0.78%
"Sep 29, 2003",382.25,381.25,382.25,382.25,0.37%
"Sep 26, 2003",380.85,384.75,380.85,380.85,-1.18%
"Sep 25, 2003",385.38,389.12,385.38,385.38,-1.02%
"Sep 24, 2003",389.35,385.25,389.35,389.35,1.21%
"Sep 23, 2003",384.7,386.5,384.7,384.7,-0.62%
"Sep 22, 2003",387.1,382.25,387.1,387.1,1.35%
"Sep 19, 2003",381.95,376.85,381.95,381.95,1.41%
"Sep 18, 2003",376.65,376,376.65,376.65,-0.03%
"Sep 17, 2003",376.75,373,376.75,376.75,0.96%
"Sep 16, 2003",373.15,374.35,373.15,373.15,-0.25%
"Sep 15, 2003",374.1,375.8,374.1,374.1,-0.27%
"Sep 12, 2003",375.12,379.77,375.12,375.12,-1.35%
"Sep 11, 2003",380.25,380.25,380.25,380.25,-0.04%
"Sep 10, 2003",380.4,382,380.4,380.4,-0.59%
"Sep 09, 2003",382.65,375.25,382.65,382.65,1.97%
"Sep 08, 2003",375.25,376.65,375.25,375.25,-0.52%
"Sep 05, 2003",377.2,373.2,377.2,377.2,1.00%
"Sep 04, 2003",373.45,375.05,373.45,373.45,-0.11%
"Sep 03, 2003",373.85,371.75,373.85,373.85,0.60%
"Sep 02, 2003",371.62,376.12,371.62,371.62,-1.14%
"Sep 01, 2003",375.9,374.9,375.9,375.9,0.09%
"Aug 29, 2003",375.57,369.88,375.57,375.57,1.60%
"Aug 28, 2003",369.65,372.15,369.65,369.65,-0.77%
"Aug 27, 2003",372.5,364.75,372.5,372.5,2.15%
"Aug 26, 2003",364.65,361.25,364.65,364.65,0.90%
"Aug 25, 2003",361.4,362.45,361.4,361.4,-0.48%
"Aug 22, 2003",363.15,361.85,363.15,363.15,0.49%
"Aug 21, 2003",361.38,366.38,361.38,361.38,-1.34%
"Aug 20, 2003",366.27,361.98,366.27,366.27,1.21%
"Aug 19, 2003",361.88,358.88,361.88,361.88,0.91%
"Aug 18, 2003",358.62,363.62,358.62,358.62,-1.36%
"Aug 15, 2003",363.55,366.35,363.55,363.55,-0.63%
"Aug 14, 2003",365.85,362.35,365.85,365.85,0.88%
"Aug 13, 2003",362.65,358.4,362.65,362.65,1.19%
"Aug 12, 2003",358.4,361.75,358.4,358.4,-0.95%
"Aug 11, 2003",361.85,356.25,361.85,361.85,1.46%
"Aug 08, 2003",356.65,352.6,356.65,356.65,1.07%
"Aug 07, 2003",352.88,351.38,352.88,352.88,0.32%
"Aug 06, 2003",351.75,351.75,351.75,351.75,-0.04%
"Aug 05, 2003",351.9,349.55,351.9,351.9,0.67%
"Aug 04, 2003",349.55,347.5,349.55,349.55,0.45%
"Aug 01, 2003",347.98,355.48,347.98,347.98,-1.98%
"Jul 31, 2003",355,356.35,355,355,-0.41%
"Jul 30, 2003",356.45,361.5,356.45,356.45,-1.47%
"Jul 29, 2003",361.75,363.85,361.75,361.75,-0.82%
"Jul 28, 2003",364.75,362,364.75,364.75,0.54%
"Jul 25, 2003",362.8,362.1,362.8,362.8,0.29%
"Jul 24, 2003",361.75,360.4,361.75,361.75,0.58%
"Jul 23, 2003",359.65,351.15,359.65,359.65,2.54%
"Jul 22, 2003",350.75,352,350.75,350.75,-0.28%
"Jul 21, 2003",351.75,347.5,351.75,351.75,1.28%
"Jul 18, 2003",347.3,344.45,347.3,347.3,0.71%
"Jul 17, 2003",344.85,343.4,344.85,344.85,0.38%
"Jul 16, 2003",343.55,342.35,343.55,343.55,0.41%
"Jul 15, 2003",342.15,347.05,342.15,342.15,-1.48%
"Jul 14, 2003",347.3,345.05,347.3,347.3,0.62%
"Jul 11, 2003",345.15,344.45,345.15,345.15,-0.09%
"Jul 10, 2003",345.45,344.45,345.45,345.45,0.26%
"Jul 09, 2003",344.55,344.4,344.55,344.55,-0.01%
"Jul 08, 2003",344.6,348.25,344.6,344.6,-1.09%
"Jul 07, 2003",348.4,351,348.4,348.4,-0.70%
"Jul 04, 2003",350.85,351.05,350.85,350.85,-0.09%
"Jul 03, 2003",351.15,351.25,351.15,351.15,-0.10%
"Jul 02, 2003",351.5,351.25,351.5,351.5,0.21%
"Jul 01, 2003",350.75,346.75,350.75,350.75,1.26%
"Jun 30, 2003",346.4,345,346.4,346.4,0.33%
"Jun 27, 2003",345.25,347.45,345.25,345.25,0.32%
"Jun 26, 2003",344.15,347.6,344.15,344.15,-0.94%
"Jun 25, 2003",347.4,347.5,347.4,347.4,0.01%
"Jun 24, 2003",347.38,352.88,347.38,347.38,-1.44%
"Jun 23, 2003",352.45,357.25,352.45,352.45,-1.38%
"Jun 20, 2003",357.38,361.43,357.38,357.38,-1.28%
"Jun 19, 2003",362,357.75,362,362,1.20%
"Jun 18, 2003",357.7,363.05,357.7,357.7,-1.41%
"Jun 17, 2003",362.8,359.45,362.8,362.8,0.95%
"Jun 16, 2003",359.4,356.75,359.4,359.4,0.71%
"Jun 13, 2003",356.88,353.73,356.88,356.88,0.98%
"Jun 12, 2003",353.4,355.1,353.4,353.4,-0.38%
"Jun 11, 2003",354.75,353,354.75,354.75,0.67%
"Jun 10, 2003",352.38,361.48,352.38,352.38,-2.48%
"Jun 09, 2003",361.35,362.75,361.35,361.35,-0.66%
"Jun 06, 2003",363.75,367.85,363.75,363.75,-1.24%
"Jun 05, 2003",368.3,361.95,368.3,368.3,1.95%
"Jun 04, 2003",361.27,365.68,361.27,361.27,-1.09%
"Jun 03, 2003",365.25,366.05,365.25,365.25,-0.27%
"Jun 02, 2003",366.25,362.35,366.25,366.25,0.35%
"May 30, 2003",364.98,368.62,364.98,364.98,-1.11%
"May 29, 2003",369.07,366.12,369.07,369.07,1.24%
"May 28, 2003",364.55,365.25,364.55,364.55,-0.16%
"May 27, 2003",365.12,370.62,365.12,365.12,-1.62%
"May 26, 2003",371.15,367.85,371.15,371.15,0.65%
"May 23, 2003",368.75,369.05,368.75,368.75,0.10%
"May 22, 2003",368.38,372.12,368.38,368.38,-0.87%
"May 21, 2003",371.62,368.48,371.62,371.62,0.95%
"May 20, 2003",368.12,367.12,368.12,368.12,0.51%
"May 19, 2003",366.25,356.75,366.25,366.25,3.21%
"May 16, 2003",354.85,351.85,354.85,354.85,0.81%
"May 15, 2003",352,352.35,352,352,-0.14%
"May 14, 2003",352.5,350.25,352.5,352.5,0.79%
"May 13, 2003",349.73,350.88,349.73,349.73,-0.43%
"May 12, 2003",351.25,348.65,351.25,351.25,0.73%
"May 09, 2003",348.7,348.4,348.7,348.7,0.13%
"May 08, 2003",348.25,341.7,348.25,348.25,1.83%
"May 07, 2003",342,344.35,342,342,-0.69%
"May 06, 2003",344.38,342.12,344.38,344.38,0.64%
"May 05, 2003",342.2,341.75,342.2,342.2,0.34%
"May 02, 2003",341.05,341.85,341.05,341.05,-0.20%
"May 01, 2003",341.75,339.65,341.75,341.75,0.63%
"Apr 30, 2003",339.62,334.88,339.62,339.62,1.61%
"Apr 29, 2003",334.25,333.85,334.25,334.25,0.04%
"Apr 28, 2003",334.1,333.25,334.1,334.1,0.21%
"Apr 25, 2003",333.4,334.4,333.4,333.4,-0.36%
"Apr 24, 2003",334.6,331.35,334.6,334.6,0.97%
"Apr 23, 2003",331.38,332.98,331.38,331.38,-0.52%
"Apr 22, 2003",333.12,333.77,333.12,333.12,-0.20%
"Apr 21, 2003",333.8,327.25,333.8,333.8,2.00%
"Apr 18, 2003",327.25,327.25,327.25,327.25,0.02%
"Apr 17, 2003",327.2,326.85,327.2,327.2,0.23%
"Apr 16, 2003",326.45,324.75,326.45,326.45,0.46%
"Apr 15, 2003",324.95,324.95,324.95,324.95,-0.02%
"Apr 14, 2003",325,326.6,325,325,-0.97%
"Apr 11, 2003",328.18,326.27,328.18,328.18,0.51%
"Apr 10, 2003",326.5,327.05,326.5,326.5,-0.11%
"Apr 09, 2003",326.85,323.05,326.85,326.85,1.10%
"Apr 08, 2003",323.3,322.85,323.3,323.3,0.09%
"Apr 07, 2003",323,321.75,323,323,-0.83%
"Apr 04, 2003",325.7,325.35,325.7,325.7,0.10%
"Apr 03, 2003",325.38,329.62,325.38,325.38,-1.40%
"Apr 02, 2003",330,335.25,330,330,-1.53%
"Apr 01, 2003",335.12,337.62,335.12,335.12,-0.70%
"Mar 31, 2003",337.48,332.62,337.48,337.48,1.68%
"Mar 28, 2003",331.9,329.65,331.9,331.9,0.77%
"Mar 27, 2003",329.38,330.88,329.38,329.38,-0.30%
"Mar 26, 2003",330.38,328.88,330.38,330.38,0.54%
"Mar 25, 2003",328.62,330.38,328.62,328.62,-0.40%
"Mar 24, 2003",329.93,327.88,329.93,329.93,1.15%
"Mar 21, 2003",326.18,332.12,326.18,326.18,-1.87%
"Mar 20, 2003",332.38,336.88,332.38,332.38,-1.24%
"Mar 19, 2003",336.55,338.65,336.55,336.55,-0.46%
"Mar 18, 2003",338.1,337.15,338.1,338.1,0.36%
"Mar 17, 2003",336.9,335.1,336.9,336.9,0.12%
"Mar 14, 2003",336.5,334.4,336.5,336.5,0.54%
"Mar 13, 2003",334.7,346.5,334.7,334.7,-3.27%
"Mar 12, 2003",346,350.6,346,346,-1.42%
"Mar 11, 2003",350.98,354.98,350.98,350.98,-1.07%
"Mar 10, 2003",354.77,351.88,354.77,354.77,1.19%
"Mar 07, 2003",350.6,356.4,350.6,350.6,-1.65%
"Mar 06, 2003",356.5,353.9,356.5,356.5,0.74%
"Mar 05, 2003",353.88,354.12,353.88,353.88,0.22%
"Mar 04, 2003",353.12,350.12,353.12,353.12,0.86%
"Mar 03, 2003",350.12,348.62,350.12,350.12,0.08%
"Feb 28, 2003",349.85,345.1,349.85,349.85,1.22%
"Feb 27, 2003",345.62,354.77,345.62,345.62,-2.47%
"Feb 26, 2003",354.38,352.12,354.38,354.38,0.70%
"Feb 25, 2003",351.93,357.12,351.93,351.93,-1.39%
"Feb 24, 2003",356.88,351.38,356.88,356.88,1.55%
"Feb 21, 2003",351.43,352.77,351.43,351.43,-0.30%
"Feb 20, 2003",352.48,349.62,352.48,352.48,0.72%
"Feb 19, 2003",349.95,342.75,349.95,349.95,1.73%
"Feb 18, 2003",344,346.75,344,344,-0.86%
"Feb 17, 2003",347,350.5,347,347,-1.14%
"Feb 14, 2003",351,357,351,351,-1.61%
"Feb 13, 2003",356.75,352,356.75,356.75,1.10%
"Feb 12, 2003",352.88,363.88,352.88,352.88,-2.97%
"Feb 11, 2003",363.68,362.62,363.68,363.68,0.19%
"Feb 10, 2003",362.98,369.38,362.98,362.98,-1.87%
"Feb 07, 2003",369.9,370,369.9,369.9,-0.23%
"Feb 06, 2003",370.75,370.1,370.75,370.75,-0.40%
"Feb 05, 2003",372.25,382.25,372.25,372.25,-2.55%
"Feb 04, 2003",382,371.5,382,382,2.87%
"Feb 03, 2003",371.35,368,371.35,371.35,0.78%
"Jan 31, 2003",368.48,370.38,368.48,368.48,-0.44%
"Jan 30, 2003",370.12,365.12,370.12,370.12,1.02%
"Jan 29, 2003",366.38,369.77,366.38,366.38,-0.84%
"Jan 28, 2003",369.48,369.12,369.48,369.48,-0.11%
"Jan 27, 2003",369.88,368.88,369.88,369.88,0.34%
"Jan 24, 2003",368.62,363.38,368.62,368.62,1.39%
"Jan 23, 2003",363.57,362.12,363.57,363.57,0.71%
"Jan 22, 2003",361,358,361,361,0.80%
"Jan 21, 2003",358.15,356.35,358.15,358.15,0.53%
"Jan 20, 2003",356.25,356.25,356.25,356.25,-0.06%
"Jan 17, 2003",356.48,357.12,356.48,356.48,-0.46%
"Jan 16, 2003",358.12,351.12,358.12,358.12,2.13%
"Jan 15, 2003",350.65,351.75,350.65,350.65,-0.24%
"Jan 14, 2003",351.5,354,351.5,351.5,-0.88%
"Jan 13, 2003",354.62,353.38,354.62,354.62,-0.02%
"Jan 10, 2003",354.68,352.88,354.68,354.68,0.40%
"Jan 09, 2003",353.27,353.12,353.27,353.27,-0.10%
"Jan 08, 2003",353.62,347.62,353.62,353.62,1.80%
"Jan 07, 2003",347.38,350.62,347.38,347.38,-1.17%
"Jan 06, 2003",351.48,350.88,351.48,351.48,0.08%
"Jan 03, 2003",351.2,345.3,351.2,351.2,1.61%
"Jan 02, 2003",345.62,346.38,345.62,345.62,-0.40%
"Dec 31, 2002",347,343.3,347,347,0.93%
"Dec 30, 2002",343.8,349.3,343.8,343.8,-1.55%
"Dec 27, 2002",349.2,349.55,349.2,349.2,-0.12%
"Dec 26, 2002",349.62,344.38,349.62,349.62,1.19%
"Dec 25, 2002",345.5,347,345.5,345.5,-0.39%
"Dec 24, 2002",346.85,345.45,346.85,346.85,0.29%
"Dec 23, 2002",345.85,340.25,345.85,345.85,1.51%
"Dec 20, 2002",340.7,345.85,340.7,340.7,-1.36%
"Dec 19, 2002",345.38,344.88,345.38,345.38,0.50%
"Dec 18, 2002",343.65,337.25,343.65,343.65,2.01%
"Dec 17, 2002",336.88,336.88,336.88,336.88,0.03%
"Dec 16, 2002",336.77,332.88,336.77,336.77,1.09%
"Dec 13, 2002",333.15,331.25,333.15,333.15,0.51%
"Dec 12, 2002",331.45,325,331.45,331.45,2.09%
"Dec 11, 2002",324.65,323.5,324.65,324.65,0.28%
"Dec 10, 2002",323.75,325.95,323.75,323.75,-0.69%
"Dec 09, 2002",326,326.45,326,326,-0.08%
"Dec 06, 2002",326.25,324.65,326.25,326.25,0.51%
"Dec 05, 2002",324.6,322.15,324.6,324.6,0.73%
"Dec 04, 2002",322.25,320.75,322.25,322.25,0.44%
"Dec 03, 2002",320.85,317.75,320.85,320.85,0.96%
"Dec 02, 2002",317.8,318.85,317.8,317.8,-0.39%
"Nov 29, 2002",319.05,317.85,319.05,319.05,0.36%
"Nov 28, 2002",317.9,317.25,317.9,317.9,0.19%
"Nov 27, 2002",317.3,318.1,317.3,317.3,-0.27%
"Nov 26, 2002",318.15,318.1,318.15,318.15,0.02%
"Nov 25, 2002",318.1,320.25,318.1,318.1,-0.92%
"Nov 22, 2002",321.05,317.75,321.05,321.05,1.07%
"Nov 21, 2002",317.65,317.85,317.65,317.65,-0.06%
"Nov 20, 2002",317.85,318.9,317.85,317.85,-0.38%
"Nov 19, 2002",319.05,319.25,319.05,319.05,-0.09%
"Nov 18, 2002",319.35,320.25,319.35,319.35,-0.37%
"Nov 15, 2002",320.55,318.15,320.55,320.55,0.69%
"Nov 14, 2002",318.35,319.2,318.35,318.35,-0.20%
"Nov 13, 2002",319,324.35,319,319,-1.68%
"Nov 12, 2002",324.45,321.5,324.45,324.45,0.87%
"Nov 11, 2002",321.65,321.5,321.65,321.65,0.03%
"Nov 08, 2002",321.55,321,321.55,321.55,0.14%
"Nov 07, 2002",321.1,318.05,321.1,321.1,0.90%
"Nov 06, 2002",318.25,317.85,318.25,318.25,0.16%
"Nov 05, 2002",317.75,318.55,317.75,317.75,-0.16%
"Nov 04, 2002",318.25,318.75,318.25,318.25,-0.62%
"Nov 01, 2002",320.25,317.65,320.25,320.25,0.77%
"Oct 31, 2002",317.8,316.25,317.8,317.8,0.44%
"Oct 30, 2002",316.4,317,316.4,316.4,-0.11%
"Oct 29, 2002",316.75,315.65,316.75,316.75,0.36%
"Oct 28, 2002",315.6,313.45,315.6,315.6,0.56%
"Oct 25, 2002",313.85,311.8,313.85,313.85,0.71%
"Oct 24, 2002",311.65,312.05,311.65,311.65,-0.06%
"Oct 23, 2002",311.85,312.75,311.85,311.85,-0.37%
"Oct 22, 2002",313,311.25,313,313,0.63%
"Oct 21, 2002",311.05,312.85,311.05,311.05,-0.58%
"Oct 18, 2002",312.85,311.55,312.85,312.85,0.45%
"Oct 17, 2002",311.45,314.25,311.45,311.45,-0.99%
"Oct 16, 2002",314.55,313.75,314.55,314.55,0.33%
"Oct 15, 2002",313.5,318.15,313.5,313.5,-1.40%
"Oct 14, 2002",317.95,317.65,317.95,317.95,0.38%
"Oct 11, 2002",316.75,317,316.75,316.75,-0.03%
"Oct 10, 2002",316.85,320.25,316.85,316.85,-1.00%
"Oct 09, 2002",320.05,318.45,320.05,320.05,0.57%
"Oct 08, 2002",318.25,322.55,318.25,318.25,-1.29%
"Oct 07, 2002",322.4,322.75,322.4,322.4,0.05%
"Oct 04, 2002",322.25,321.4,322.25,322.25,0.19%
"Oct 03, 2002",321.65,322.75,321.65,321.65,-0.42%
"Oct 02, 2002",323,320,323,323,0.84%
"Oct 01, 2002",320.3,323.6,320.3,320.3,-1.07%
"Sep 30, 2002",323.75,320.9,323.75,323.75,1.19%
"Sep 27, 2002",319.95,320.15,319.95,319.95,0.00%
"Sep 26, 2002",319.95,322.35,319.95,319.95,-0.71%
"Sep 25, 2002",322.25,326.25,322.25,322.25,-1.20%
"Sep 24, 2002",326.15,322.45,326.15,326.15,1.13%
"Sep 23, 2002",322.5,322.75,322.5,322.5,0.11%
"Sep 20, 2002",322.15,323.05,322.15,322.15,-0.36%
"Sep 19, 2002",323.3,320.55,323.3,323.3,0.91%
"Sep 18, 2002",320.4,318,320.4,320.4,0.64%
"Sep 17, 2002",318.35,315.75,318.35,318.35,0.28%
"Sep 16, 2002",317.45,316.1,317.45,317.45,0.19%
"Sep 13, 2002",316.85,319.1,316.85,316.85,-0.83%
"Sep 12, 2002",319.5,317.35,319.5,319.5,0.58%
"Sep 11, 2002",317.65,317.55,317.65,317.65,-0.03%
"Sep 10, 2002",317.75,321,317.75,317.75,-1.09%
"Sep 09, 2002",321.25,320.05,321.25,321.25,0.31%
"Sep 06, 2002",320.25,319,320.25,320.25,0.31%
"Sep 05, 2002",319.25,314.65,319.25,319.25,1.46%
"Sep 04, 2002",314.65,313.75,314.65,314.65,0.16%
"Sep 03, 2002",314.15,312.05,314.15,314.15,0.61%
"Sep 02, 2002",312.25,312.65,312.25,312.25,-0.16%
"Aug 30, 2002",312.75,314.25,312.75,312.75,-0.40%
"Aug 29, 2002",314,310.25,314,314,1.24%
"Aug 28, 2002",310.15,312.45,310.15,310.15,-0.83%
"Aug 27, 2002",312.75,309.3,312.75,312.75,1.07%
"Aug 26, 2002",309.45,307.35,309.45,309.45,0.80%
"Aug 23, 2002",307,306.95,307,307,-0.02%
"Aug 22, 2002",307.05,307.85,307.05,307.05,-0.31%
"Aug 21, 2002",308,309.15,308,308,-0.34%
"Aug 20, 2002",309.05,307.05,309.05,309.05,0.75%
"Aug 19, 2002",306.75,313.75,306.75,306.75,-2.31%
"Aug 16, 2002",314,315.2,314,314,-0.22%
"Aug 15, 2002",314.7,311.55,314.7,314.7,0.98%
"Aug 14, 2002",311.65,315.5,311.65,311.65,-1.27%
"Aug 13, 2002",315.65,314.25,315.65,315.65,0.45%
"Aug 12, 2002",314.25,313.55,314.25,314.25,-0.11%
"Aug 09, 2002",314.6,310.85,314.6,314.6,1.27%
"Aug 08, 2002",310.65,314.35,310.65,310.65,-1.08%
"Aug 07, 2002",314.05,306.25,314.05,314.05,2.51%
"Aug 06, 2002",306.35,307.55,306.35,306.35,-0.58%
"Aug 05, 2002",308.15,307,308.15,308.15,0.24%
"Aug 02, 2002",307.4,304,307.4,307.4,0.90%
"Aug 01, 2002",304.65,303.75,304.65,304.65,0.36%
"Jul 31, 2002",303.55,305,303.55,303.55,-0.39%
"Jul 30, 2002",304.75,302.75,304.75,304.75,0.73%
"Jul 29, 2002",302.55,303.75,302.55,302.55,-0.40%
"Jul 26, 2002",303.75,310.45,303.75,303.75,-2.10%
"Jul 25, 2002",310.25,311.25,310.25,310.25,-0.16%
"Jul 24, 2002",310.75,313.4,310.75,310.75,-0.80%
"Jul 23, 2002",313.25,322.95,313.25,313.25,-3.05%
"Jul 22, 2002",323.1,324.75,323.1,323.1,-0.26%
"Jul 19, 2002",323.95,317.85,323.95,323.95,1.90%
"Jul 18, 2002",317.9,317.75,317.9,317.9,0.08%
"Jul 17, 2002",317.65,317.85,317.65,317.65,-0.19%
"Jul 16, 2002",318.25,318.05,318.25,318.25,0.03%
"Jul 15, 2002",318.15,316.25,318.15,318.15,0.68%
"Jul 12, 2002",316,316.35,316,316,-0.19%
"Jul 11, 2002",316.6,315.65,316.6,316.6,0.13%
"Jul 10, 2002",316.2,316.45,316.2,316.2,-0.14%
"Jul 09, 2002",316.65,312.6,316.65,316.65,1.21%
"Jul 08, 2002",312.85,310.25,312.85,312.85,0.43%
"Jul 05, 2002",311.5,310.9,311.5,311.5,0.24%
"Jul 04, 2002",310.75,311.2,310.75,310.75,-0.14%
"Jul 03, 2002",311.2,313.05,311.2,311.2,-0.58%
"Jul 02, 2002",313,315,313,313,-0.68%
"Jul 01, 2002",315.15,314,315.15,315.15,0.17%
"Jun 28, 2002",314.62,318.48,314.62,314.62,-1.14%
"Jun 27, 2002",318.25,319.55,318.25,318.25,-0.31%
"Jun 26, 2002",319.25,321.6,319.25,319.25,-0.65%
"Jun 25, 2002",321.35,322.85,321.35,321.35,-0.38%
"Jun 24, 2002",322.57,325.12,322.57,322.57,-0.64%
"Jun 21, 2002",324.65,323.75,324.65,324.65,0.22%
"Jun 20, 2002",323.95,320.85,323.95,323.95,0.97%
